"artifact","field","locale","occurrences","scalar_utf8_bytes","types","source_candidates_not_usage_proof"
"src/lib/generated/details/characters/*","profiles.base.skillCards.[].variants.[].levels.[].descriptionTokens.[].color","neutral","10889","119539","string","src/lib/components/ChangelogModal.svelte;src/lib/components/CharacterOverviewCard.svelte;src/lib/components/CompactEntityCard.svelte;src/lib/components/DetailPage.svelte;src/lib/components/endgame/as/AsBossDossier.svelte;src/lib/components/endgame/as/AsBossTraits.svelte;src/lib/components/endgame/EndgameEnemyCard.svelte;src/lib/components/endgame/EndgameModeIcon.svelte;... 47 candidate files"
"src/lib/generated/details/characters/*","profiles.base.skillCards.[].variants.[].levels.[].descriptionTokens.[].unbreak","neutral","20087","80348","boolean","src/lib/components/InlineGameTextToken.svelte;src/lib/domain/game-text.ts;src/lib/domain/types.ts;scripts/data/text.ts;tests/unit/data.test.ts;tests/unit/search-metadata.test.ts;tests/unit/search.test.ts"
"src/lib/generated/details/characters/*","profiles.base.skillCards.[].variants.[].attackType","neutral","456","3530","string","src/lib/domain/types.ts;scripts/data/skills.ts;scripts/data/sync.ts;scripts/data/validate.ts;tests/unit/data.test.ts"
"src/lib/generated/details/characters/*","profiles.base.skillCards.[].variants.[].combatMeta.effect.code","neutral","579","6080","string","src/lib/components/CharacterOverviewCard.svelte;src/lib/components/DetailPage.svelte;src/lib/components/endgame/EndgameEnemyCard.svelte;src/lib/components/enemy/EnemyDetailPage.svelte;src/lib/components/enemy/EnemySkillCard.svelte;src/lib/components/EnemyCatalogPage.svelte;src/lib/components/EnemyWeaknessGroup.svelte;src/lib/components/EquipmentRecommendationSection.svelte;... 38 candidate files"
"src/lib/generated/details/characters/*","profiles.base.skillCards.[].variants.[].combatMeta.effect.label","localized","579","4788","string","src/lib/components/BaseStatsPanel.svelte;src/lib/components/ChangelogModal.svelte;src/lib/components/CharacterCatalogPage.svelte;src/lib/components/CharacterOverviewCard.svelte;src/lib/components/DescriptionText.svelte;src/lib/components/DetailPage.svelte;src/lib/components/EidolonCard.svelte;src/lib/components/endgame/as/AsBossDossier.svelte;... 81 candidate files"
"src/lib/generated/details/characters/*","profiles.base.skillCards.[].variants.[].combatMeta.effect.known","neutral","579","2316","boolean","src/lib/domain/types.ts;scripts/data/enemy-detail.ts;scripts/data/skill-combat.ts;scripts/data/sync.ts;scripts/data/validate.ts;tests/unit/data.test.ts;tests/unit/enemy-detail.test.ts"
"src/lib/generated/details/characters/*","profiles.base.skillCards.[].variants.[].combatMeta.battlePointDelta","neutral","205","302","number","src/lib/components/SkillCombatMeta.svelte;src/lib/domain/types.ts;scripts/data/skill-combat.ts;scripts/data/validate.ts;tests/unit/data.test.ts"
"src/lib/generated/details/characters/*","profiles.base.skillCards.[].variants.[].combatMeta.energyGain","neutral","341","560","number","src/lib/components/SkillCombatMeta.svelte;src/lib/domain/types.ts;scripts/data/skill-combat.ts;scripts/data/validate.ts;tests/unit/data.test.ts"
"src/lib/generated/details/characters/*","profiles.base.skillCards.[].variants.[].combatMeta.stanceDisplay.[].type","neutral","415","2992","string","src/lib/components/BaseStatsPanel.svelte;src/lib/components/ChangelogModal.svelte;src/lib/components/CharacterCatalogPage.svelte;src/lib/components/CharacterOverviewCard.svelte;src/lib/components/DescriptionText.svelte;src/lib/components/DetailPage.svelte;src/lib/components/EffectExplanationSection.svelte;src/lib/components/EidolonCard.svelte;... 174 candidate files"
"src/lib/generated/details/characters/*","profiles.base.skillCards.[].variants.[].combatMeta.stanceDisplay.[].value","neutral","415","891","number","src/lib/components/BaseStatsPanel.svelte;src/lib/components/CharacterCatalogPage.svelte;src/lib/components/CompactEntityCard.svelte;src/lib/components/endgame/as/AsBossTraits.svelte;src/lib/components/endgame/EndgameModeNav.svelte;src/lib/components/endgame/EndgameOverviewCard.svelte;src/lib/components/endgame/EndgameSeasonCard.svelte;src/lib/components/endgame/mechanics/MechanicSectionCard.svelte;... 86 candidate files"
"src/lib/generated/details/characters/*","profiles.base.skillCards.[].iconKey","neutral","509","10101","string","src/lib/components/BaseStatsPanel.svelte;src/lib/components/EidolonCard.svelte;src/lib/components/endgame/EndgameModeIcon.svelte;src/lib/components/PrimaryNavigation.svelte;src/lib/components/RelicPropertyToken.svelte;src/lib/components/SkillCardPanel.svelte;src/lib/components/TraceAbilityHeading.svelte;src/lib/components/TraceCardPanel.svelte;... 20 candidate files"
"src/lib/generated/details/characters/*","profiles.base.skillCards.[].variants.[].levels.[].descriptionTokens.[].underline","neutral","5882","23528","boolean","src/lib/components/ChangelogModal.svelte;src/lib/components/InlineGameTextToken.svelte;src/lib/domain/game-text.ts;src/lib/domain/special-effects-presentation.ts;src/lib/domain/types.ts;scripts/data/text.ts;tests/unit/data.test.ts"
"src/lib/generated/details/characters/*","profiles.base.skillCards.[].variants.[].combatMeta.extraEffects.[].id","neutral","345","3450","string","src/lib/components/BaseStatsPanel.svelte;src/lib/components/ChangelogModal.svelte;src/lib/components/CharacterCatalogPage.svelte;src/lib/components/CharacterOverviewCard.svelte;src/lib/components/DetailPage.svelte;src/lib/components/EffectExplanationSection.svelte;src/lib/components/EidolonCard.svelte;src/lib/components/endgame/as/ApocalypticShadowNodeSection.svelte;... 117 candidate files"
"src/lib/generated/details/characters/*","profiles.base.skillCards.[].variants.[].combatMeta.extraEffects.[].name","localized","345","4953","string","src/lib/components/CharacterCatalogPage.svelte;src/lib/components/CharacterOverviewCard.svelte;src/lib/components/CompactEntityCard.svelte;src/lib/components/DetailPage.svelte;src/lib/components/EffectExplanationSection.svelte;src/lib/components/EidolonCard.svelte;src/lib/components/endgame/EndgameEnemyCard.svelte;src/lib/components/endgame/EndgameOverviewCard.svelte;... 110 candidate files"
"src/lib/generated/details/characters/*","profiles.base.skillCards.[].variants.[].combatMeta.extraEffects.[].description","localized","345","44744","string","src/lib/components/CharacterCatalogPage.svelte;src/lib/components/DetailPage.svelte;src/lib/components/EffectExplanationSection.svelte;src/lib/components/EidolonCard.svelte;src/lib/components/endgame/mechanics/BuffOptionTile.svelte;src/lib/components/endgame/mechanics/MechanicEntry.svelte;src/lib/components/endgame/mechanics/MechanicSectionCard.svelte;src/lib/components/endgame/modes/AnomalyArbitrationDetailContent.svelte;... 47 candidate files"
"src/lib/generated/details/characters/*","profiles.base.traces.[].id","neutral","1263","11367","string","src/lib/components/BaseStatsPanel.svelte;src/lib/components/ChangelogModal.svelte;src/lib/components/CharacterCatalogPage.svelte;src/lib/components/CharacterOverviewCard.svelte;src/lib/components/DetailPage.svelte;src/lib/components/EffectExplanationSection.svelte;src/lib/components/EidolonCard.svelte;src/lib/components/endgame/as/ApocalypticShadowNodeSection.svelte;... 117 candidate files"
"src/lib/generated/details/characters/*","profiles.base.traces.[].name","localized","1263","19668","string","src/lib/components/CharacterCatalogPage.svelte;src/lib/components/CharacterOverviewCard.svelte;src/lib/components/CompactEntityCard.svelte;src/lib/components/DetailPage.svelte;src/lib/components/EffectExplanationSection.svelte;src/lib/components/EidolonCard.svelte;src/lib/components/endgame/EndgameEnemyCard.svelte;src/lib/components/endgame/EndgameOverviewCard.svelte;... 110 candidate files"
"src/lib/generated/details/characters/*","profiles.base.traces.[].description","localized","1263","68593","string","src/lib/components/CharacterCatalogPage.svelte;src/lib/components/DetailPage.svelte;src/lib/components/EffectExplanationSection.svelte;src/lib/components/EidolonCard.svelte;src/lib/components/endgame/mechanics/BuffOptionTile.svelte;src/lib/components/endgame/mechanics/MechanicEntry.svelte;src/lib/components/endgame/mechanics/MechanicSectionCard.svelte;src/lib/components/endgame/modes/AnomalyArbitrationDetailContent.svelte;... 47 candidate files"
"src/lib/generated/details/characters/*","profiles.base.traces.[].type","neutral","1263","8457","string","src/lib/components/BaseStatsPanel.svelte;src/lib/components/ChangelogModal.svelte;src/lib/components/CharacterCatalogPage.svelte;src/lib/components/CharacterOverviewCard.svelte;src/lib/components/DescriptionText.svelte;src/lib/components/DetailPage.svelte;src/lib/components/EffectExplanationSection.svelte;src/lib/components/EidolonCard.svelte;... 174 candidate files"
"src/lib/generated/details/characters/*","profiles.base.traces.[].iconKey","neutral","1263","33761","string","src/lib/components/BaseStatsPanel.svelte;src/lib/components/EidolonCard.svelte;src/lib/components/endgame/EndgameModeIcon.svelte;src/lib/components/PrimaryNavigation.svelte;src/lib/components/RelicPropertyToken.svelte;src/lib/components/SkillCardPanel.svelte;src/lib/components/TraceAbilityHeading.svelte;src/lib/components/TraceCardPanel.svelte;... 20 candidate files"
"src/lib/generated/details/characters/*","profiles.base.traces.[].sourcePointType","neutral","1263","1263","number","src/lib/domain/trace-groups.ts;src/lib/domain/types.ts;scripts/data/sync.ts;scripts/data/validate.ts;tests/unit/data.test.ts;tests/unit/shared-ui.test.ts;tests/unit/trace-groups.test.ts"
"src/lib/generated/details/characters/*","profiles.base.traces.[].prerequisiteIds.[]","neutral","823","7407","string","src/lib/domain/trace-groups.ts;src/lib/domain/types.ts;scripts/data/sync.ts;scripts/data/validate.ts;tests/unit/data.test.ts;tests/unit/shared-ui.test.ts;tests/unit/trace-groups.test.ts"
"src/lib/generated/details/characters/*","profiles.base.traces.[].promotionLimit","neutral","970","970","number","src/lib/components/TraceAbilityHeading.svelte;src/lib/domain/types.ts;scripts/data/sync.ts;scripts/data/validate.ts;tests/unit/data.test.ts;tests/unit/trace-groups.test.ts"
"src/lib/generated/details/characters/*","profiles.base.traces.[].anchorOrder","neutral","1263","2138","number","src/lib/domain/trace-groups.ts;src/lib/domain/types.ts;scripts/data/sync.ts;scripts/data/validate.ts;tests/unit/data.test.ts;tests/unit/shared-ui.test.ts;tests/unit/trace-groups.test.ts"
"src/lib/generated/details/characters/*","profiles.base.traces.[].extraEffects.[].id","neutral","112","1120","string","src/lib/components/BaseStatsPanel.svelte;src/lib/components/ChangelogModal.svelte;src/lib/components/CharacterCatalogPage.svelte;src/lib/components/CharacterOverviewCard.svelte;src/lib/components/DetailPage.svelte;src/lib/components/EffectExplanationSection.svelte;src/lib/components/EidolonCard.svelte;src/lib/components/endgame/as/ApocalypticShadowNodeSection.svelte;... 117 candidate files"
"src/lib/generated/details/characters/*","profiles.base.traces.[].extraEffects.[].name","localized","112","1610","string","src/lib/components/CharacterCatalogPage.svelte;src/lib/components/CharacterOverviewCard.svelte;src/lib/components/CompactEntityCard.svelte;src/lib/components/DetailPage.svelte;src/lib/components/EffectExplanationSection.svelte;src/lib/components/EidolonCard.svelte;src/lib/components/endgame/EndgameEnemyCard.svelte;src/lib/components/endgame/EndgameOverviewCard.svelte;... 110 candidate files"
"src/lib/generated/details/characters/*","profiles.base.traces.[].extraEffects.[].description","localized","112","13252","string","src/lib/components/CharacterCatalogPage.svelte;src/lib/components/DetailPage.svelte;src/lib/components/EffectExplanationSection.svelte;src/lib/components/EidolonCard.svelte;src/lib/components/endgame/mechanics/BuffOptionTile.svelte;src/lib/components/endgame/mechanics/MechanicEntry.svelte;src/lib/components/endgame/mechanics/MechanicSectionCard.svelte;src/lib/components/endgame/modes/AnomalyArbitrationDetailContent.svelte;... 47 candidate files"
"src/lib/generated/details/characters/*","profiles.base.traces.[].propertyType","neutral","970","17908","string","src/lib/components/EquipmentRecommendationSection.svelte;src/lib/domain/equipment-recommendation-view.ts;src/lib/domain/types.ts;scripts/assets/shared.ts;scripts/data/sync.ts;scripts/data/validate.ts;tests/unit/data.test.ts;tests/unit/visual-assets.test.ts"
"src/lib/generated/details/characters/*","profiles.base.eidolons.[].id","neutral","582","4656","string","src/lib/components/BaseStatsPanel.svelte;src/lib/components/ChangelogModal.svelte;src/lib/components/CharacterCatalogPage.svelte;src/lib/components/CharacterOverviewCard.svelte;src/lib/components/DetailPage.svelte;src/lib/components/EffectExplanationSection.svelte;src/lib/components/EidolonCard.svelte;src/lib/components/endgame/as/ApocalypticShadowNodeSection.svelte;... 117 candidate files"
"src/lib/generated/details/characters/*","profiles.base.eidolons.[].rank","neutral","582","582","number","src/lib/components/DetailPage.svelte;src/lib/components/EidolonCard.svelte;src/lib/components/enemy/EnemyDetailPage.svelte;src/lib/components/enemy/EnemyRankTag.svelte;src/lib/domain/character-detail-icons.ts;src/lib/domain/endgame-view.ts;src/lib/domain/enemy-overview.ts;src/lib/domain/enemy-view.ts;... 25 candidate files"
"src/lib/generated/details/characters/*","profiles.base.eidolons.[].name","localized","582","12251","string","src/lib/components/CharacterCatalogPage.svelte;src/lib/components/CharacterOverviewCard.svelte;src/lib/components/CompactEntityCard.svelte;src/lib/components/DetailPage.svelte;src/lib/components/EffectExplanationSection.svelte;src/lib/components/EidolonCard.svelte;src/lib/components/endgame/EndgameEnemyCard.svelte;src/lib/components/endgame/EndgameOverviewCard.svelte;... 110 candidate files"
"src/lib/generated/details/characters/*","profiles.base.eidolons.[].description","localized","582","90842","string","src/lib/components/CharacterCatalogPage.svelte;src/lib/components/DetailPage.svelte;src/lib/components/EffectExplanationSection.svelte;src/lib/components/EidolonCard.svelte;src/lib/components/endgame/mechanics/BuffOptionTile.svelte;src/lib/components/endgame/mechanics/MechanicEntry.svelte;src/lib/components/endgame/mechanics/MechanicSectionCard.svelte;src/lib/components/endgame/modes/AnomalyArbitrationDetailContent.svelte;... 47 candidate files"
"src/lib/generated/details/characters/*","profiles.base.eidolons.[].iconKey","neutral","582","8148","string","src/lib/components/BaseStatsPanel.svelte;src/lib/components/EidolonCard.svelte;src/lib/components/endgame/EndgameModeIcon.svelte;src/lib/components/PrimaryNavigation.svelte;src/lib/components/RelicPropertyToken.svelte;src/lib/components/SkillCardPanel.svelte;src/lib/components/TraceAbilityHeading.svelte;src/lib/components/TraceCardPanel.svelte;... 20 candidate files"
"src/lib/generated/details/characters/*","profiles.base.eidolons.[].extraEffects.[].id","neutral","169","1690","string","src/lib/components/BaseStatsPanel.svelte;src/lib/components/ChangelogModal.svelte;src/lib/components/CharacterCatalogPage.svelte;src/lib/components/CharacterOverviewCard.svelte;src/lib/components/DetailPage.svelte;src/lib/components/EffectExplanationSection.svelte;src/lib/components/EidolonCard.svelte;src/lib/components/endgame/as/ApocalypticShadowNodeSection.svelte;... 117 candidate files"
"src/lib/generated/details/characters/*","profiles.base.eidolons.[].extraEffects.[].name","localized","169","2336","string","src/lib/components/CharacterCatalogPage.svelte;src/lib/components/CharacterOverviewCard.svelte;src/lib/components/CompactEntityCard.svelte;src/lib/components/DetailPage.svelte;src/lib/components/EffectExplanationSection.svelte;src/lib/components/EidolonCard.svelte;src/lib/components/endgame/EndgameEnemyCard.svelte;src/lib/components/endgame/EndgameOverviewCard.svelte;... 110 candidate files"
"src/lib/generated/details/characters/*","profiles.base.eidolons.[].extraEffects.[].description","localized","169","18580","string","src/lib/components/CharacterCatalogPage.svelte;src/lib/components/DetailPage.svelte;src/lib/components/EffectExplanationSection.svelte;src/lib/components/EidolonCard.svelte;src/lib/components/endgame/mechanics/BuffOptionTile.svelte;src/lib/components/endgame/mechanics/MechanicEntry.svelte;src/lib/components/endgame/mechanics/MechanicSectionCard.svelte;src/lib/components/endgame/modes/AnomalyArbitrationDetailContent.svelte;... 47 candidate files"
